181, 37.51, 38.64, 53.03, 51.02
182, 37.52, 38.47, 54, 51.25
183, 37.12, 38.56, 53.76, 51.82
184, 37.88, 38.48, 53.78, 52.97
185, 37.48, 39.3, 55.06, 52.89
186, 37.99, 38.92, 55.65, 54.31
187, 37.82, 39.13, 55.88, 53.48
188, 38.1, 39.34, 56.19, 54
189, 38, 39.34, 56.94, 55.22
190, 38.06, 39.6, 57.4, 57.85
191, 38.14, 40.02, 57.81, 58.28
192, 38.22, 39.7, 58.64, 59.25
193, 38.03, 39.86, 58.18, 58.9
194, 38.29, 39.94, 58.57, 62.53
195, 38.36, 40.07, 59.62, 63.55
196, 38.27, 40.23, 60.01, 64.46
197, 38.66, 40.16, 59.68, 65.02
198, 38.2, 40.32, 61.12, 66.36
199, 38.63, 40.55, 61.41, 69.04
200, 38.61, 40.93, 61.37, 71.01
201, 38.68, 40.86, 61.93, 73.85
202, 38.64, 40.87, 62.9, 76.28
203, 38.89, 41.02, 62.87, 78.55
204, 39.07, 41.32, 62.89, 81.85
205, 39.15, 41.4, 63.82, 82.95
206, 39.3, 41.33, 64.64, 84.63
207, 39.43, 41.73, 64.85, 86.74
208, 39.71, 41.89, 65.37, 87.18
209, 39.56, 42.05, 66.16, 88.1
210, 39.88, 42.13, 66.9, 86.99
211, 39.79, 42.14, 67.33, 86.95
212, 39.56, 42.81, 67.54, 88.15
213, 40.35, 42.62, 68, 87.23
214, 40.21, 42.77, 68.08, 87.52
215, 40.37, 42.53, 68.59, 87.93
216, 40.67, 42.76, 68.67, 88.28
217, 40.79, 43.17, 69.3, 87.94
218, 40.57, 43.15, 70.23, 88.29
219, 40.76, 43.7, 70.01, 90.06
220, 40.76, 43.5, 71.03, 89.01
221, 41.08, 44.01, 70.37, 87.52
222, 41.35, 44.13, 70.8, 89.43
223, 41.49, 44.27, 71.09, 88.02
224, 41.66, 44.35, 71.86, 89.08
225, 41.75, 44.49, 71.83, 89.49
226, 42.02, 44.65, 73.14, 89.78
227, 42.09, 44.97, 73.01, 89.9
228, 41.98, 44.92, 72.55, 90.32
229, 42.03, 45.31, 73.98, 89.61
230, 42.36, 45.28, 74.96, 89.55
231, 42.6, 45.89, 73.25, 89.62
232, 42.49, 45.76, 74.86, 89.77
233, 42.54, 45.93, 74.55, 89.86
234, 42.77, 46.2, 75.36, 90.15
235, 42.82, 46.19, 75.92, 90.66
236, 43, 46.5, 75.81, 90.54
237, 43.09, 46.61, 76.38, 89.82
238, 43.53, 47.01, 75.65, 89.37
239, 43.45, 46.72, 76.55, 89.62
240, 43.61, 47.17, 77.11, 91.18
241, 43.61, 47.28, 76.51, 90.07
242, 43.69, 47.34, 76.7, 90.01
243, 44.16, 47.74, 78.31, 91.06
244, 44.45, 48.08, 77.92, 91.43
245, 44.67, 47.9, 78.84, 89.97
246, 44.45, 48.16, 78.17, 89
247, 44.6, 48.33, 78.91, 90.99
248, 44.64, 48.06, 79, 91.8
249, 44.98, 48.89, 79.28, 92.01
250, 45.22, 48.8, 79.77, 90.31
251, 45.32, 49.16, 79.96, 91.41
252, 45.08, 49.19, 79.63, 90.79
253, 45.7, 49.57, 80.11, 90.69
254, 45.51, 49.75, 81.15, 90.35
255, 45.86, 49.54, 81.57, 89.78
256, 45.54, 49.93, 81.14, 92.51
257, 45.66, 49.95, 81.25, 91.24
258, 46.21, 50.3, 80.7, 91.29
259, 46.36, 50.52, 81.8, 90.94
260, 46.22, 50.6, 81.47, 91.76
261, 46.27, 50.42, 82, 92.49
262, 46.83, 50.7, 82.53, 92.04
263, 46.86, 50.85, 82.51, 91.94
264, 47.12, 50.98, 82.74, 91.49
265, 47.09, 51.08, 83.39, 91.71
266, 47.25, 51.33, 84.01, 93.07
267, 47.36, 51.19, 85, 92.77
268, 47.66, 51.76, 84.04, 92.39
269, 47.42, 51.49, 84.54, 93.35
270, 47.8, 51.78, 84.11, 93.11
271, 47.99, 52.09, 85.8, 90.8
272, 47.91, 51.98, 84.95, 92.76
273, 48.11, 52.52, 84.85, 93.42
274, 48.19, 52.93, 85.51, 91.51
275, 48.21, 52.72, 85.89, 94.25
276, 48.41, 52.98, 86.09, 92.4
277, 48.85, 52.74, 86.48, 93.45
278, 48.81, 53.07, 87.63, 93.25
279, 49.09, 53.17, 87, 91.79
280, 48.86, 53.47, 86.86, 92.46
281, 49.25, 53.58, 87.94, 91.45
282, 49.52, 53.64, 88.07, 92.95
283, 49.77, 53.85, 87.69, 91.73
284, 49.79, 53.87, 87.46, 93.37
285, 49.55, 53.91, 88.18, 92.02
286, 50.11, 54.08, 88.46, 92.45
287, 49.92, 54.52, 88.8, 92.54
288, 49.91, 54.43, 89.56, 93.45
289, 50.34, 54.5, 88.68, 92.39
290, 50.47, 54.9, 88.99, 92.79
291, 50.35, 55.15, 89.66, 93.38
292, 50.56, 54.95, 90.46, 93.27
293, 50.59, 55.55, 90.48, 93.31
294, 51.01, 55.48, 90.09, 93.43
295, 51.07, 55.35, 90.12, 94.04
296, 51.15, 55.77, 89.85, 94.33
297, 51.08, 56.11, 90.89, 93.45
298, 51.34, 56.37, 90.37, 93.57
299, 51.44, 55.91, 91.37, 93.58
300, 51.39, 55.97, 91.25, 92.21
301, 51.65, 56.25, 91.2, 93.81
302, 51.97, 56.39, 91.93, 93.72
303, 52.08, 56.5, 92.01, 92.99
304, 52.04, 56.86, 92.86, 92.02
305, 52.46, 56.87, 92.6, 91.32
306, 52.15, 57.35, 92.34, 92.65
307, 52.48, 57.05, 93.71, 90.05
308, 52.87, 57.22, 93.88, 91.08
309, 52.86, 57.4, 92.46, 91.54
310, 52.76, 57.76, 93.4, 91.18
311, 53.01, 57.73, 93.93, 90.77
312, 53.2, 58.1, 94.28, 91.51
313, 53.17, 58, 94, 91.53
314, 53.43, 58.13, 93.93, 91.09
315, 53.71, 58.43, 93.85, 90.86
316, 53.59, 58.24, 94.86, 90.22
317, 53.96, 58.32, 94.3, 90.31
318, 53.96, 58.5, 94.36, 92.4
319, 54, 58.66, 94.95, 92.26
320, 54.23, 58.96, 94.33, 93.2
321, 54.41, 58.86, 94.45, 92.84
322, 54.53, 59.15, 94.03, 93.23
323, 54.82, 59.29, 94.32, 91.87
324, 54.99, 59.72, 94.85, 91.97
325, 54.99, 59.63, 94.37, 91.58
326, 55.08, 60.01, 94.47, 91.38
327, 54.92, 60.12, 95.09, 92.39
328, 55.29, 60.08, 94.16, 92.26
329, 55.21, 60.29, 94.64, 93.13
330, 55.77, 60.34, 94.38, 92.04
331, 55.89, 60.83, 95.32, 91.86
332, 55.89, 60.84, 94.9, 91.96
333, 56.02, 60.71, 95.42, 92.72
334, 55.83, 61.08, 95.41, 92.19
335, 56.2, 61.03, 96.35, 92.75
336, 56.7, 61.36, 96.03, 92.02
337, 56.51, 61.52, 94.37, 92.57
338, 56.56, 61.59, 94.91, 94.29
339, 56.66, 62.03, 95.51, 92.87
340, 56.98, 61.97, 95.26, 92.41
341, 56.78, 61.79, 96.51, 92.31
342, 57.03, 62.3, 96.57, 93.42
343, 57.2, 62.36, 96.01, 91.78
344, 57.56, 62.68, 96.42, 92.9
345, 57.52, 62.8, 96.24, 93.29
346, 57.6, 62.84, 96.3, 93.18
347, 57.94, 63.02, 96.58, 92.67
348, 58.08, 63.2, 97.08, 93.18
349, 57.99, 63.13, 96.98, 93.56
350, 57.91, 63.37, 97.08, 94.01
351, 58.11, 63.38, 96.59, 93.62
352, 58.22, 63.81, 96.36, 93.81
353, 58.32, 64, 96.27, 94.07
354, 58.49, 64.33, 96.25, 93
355, 58.55, 64.07, 97.43, 93.5
356, 58.83, 64.19, 97.07, 94.21
357, 58.56, 64.47, 96.3, 94.47
358, 59.37, 64.28, 97.67, 93.71
359, 59.33, 64.17, 96.7, 94.55
360, 59.52, 64.66, 97.32, 93.38
361, 59.42, 64.97, 97.71, 94.76
362, 59.6, 64.74, 97.31, 93.86
363, 59.92, 65.29, 97, 93.83
364, 60.04, 64.88, 97.57, 93.93
365, 60.1, 65.18, 97.18, 95.02
366, 60.24, 65.32, 97.67, 93.88
367, 60.33, 65.71, 96.95, 93.42
368, 60.23, 65.47, 97.69, 93.74
369, 60.36, 65.96, 98.04, 94.34
370, 60.87, 65.82, 97.29, 93.81
371, 60.7, 66.25, 97.64, 93.54
372, 60.98, 66.16, 97.66, 92.97
373, 60.88, 66.27, 98.17, 92.25
374, 61.13, 66.38, 98.01, 94
375, 61.37, 66.33, 97.32, 93.37
376, 61.37, 66.64, 97.53, 92.73
377, 61.79, 66.93, 97.55, 94.32
378, 61.59, 66.86, 98.74, 93.58
379, 61.79, 67.07, 97.67, 94.53
380, 61.57, 67.01, 98.5, 92.63
381, 61.78, 67.34, 98.36, 94.32
382, 62.21, 67.44, 98.53, 93.33
