0, 23.66, 24.53, 28.03, 25.78
1, 23.86, 24.41, 28.14, 25.54
2, 23.61, 24.45, 28.66, 26.42
3, 23.69, 24.31, 28.26, 25.89
4, 23.63, 24.56, 28.45, 26.17
5, 23.78, 24.43, 28.84, 26.07
6, 23.4, 24.7, 28.56, 25.92
7, 23.82, 24.43, 28.21, 26.29
8, 23.53, 24.44, 28.47, 26.81
9, 23.38, 24.48, 28.33, 26.17
10, 23.8, 24.38, 28.2, 26.18
11, 23.71, 24.42, 28.26, 25.86
12, 23.57, 24.37, 28.65, 26.37
13, 23.81, 24.36, 28.08, 25.71
14, 23.25, 24.59, 28.27, 26.69
15, 23.63, 24.39, 28.53, 25.82
16, 23.7, 24.62, 28.25, 26.19
17, 23.77, 24.68, 28.22, 25.93
18, 23.75, 24.63, 28.25, 25.54
19, 23.56, 24.3, 28.53, 26.04
20, 23.69, 24.22, 28.09, 25.93
21, 23.4, 24.78, 28.46, 26.13
22, 23.51, 24.31, 28.88, 26.4
23, 23.49, 24.45, 28.25, 25.98
24, 23.58, 24.46, 28.68, 25.88
25, 23.66, 24.37, 28.38, 25.82
26, 23.55, 24.31, 28.23, 26.34
27, 23.57, 24.36, 27.94, 26.71
28, 23.63, 24.11, 28.2, 25.82
29, 23.74, 24.47, 27.94, 26.7
30, 23.43, 24.43, 28.32, 25.56
31, 23.73, 24.48, 28.1, 25.28
32, 23.77, 24.51, 28.84, 25.46
33, 23.71, 24.41, 30.06, 25.8
34, 23.65, 24.78, 31.19, 27
35, 23.9, 25.04, 32.49, 26.54
36, 23.7, 25.02, 34.03, 26.31
37, 23.92, 25.12, 35.41, 27.76
38, 23.98, 25.04, 36.82, 28.66
39, 23.74, 25.39, 37.77, 28.94
40, 23.97, 25.5, 39.14, 29.07
41, 23.75, 25.63, 40.05, 29.47
42, 23.91, 25.52, 41.75, 30.43
43, 24.21, 25.57, 42.38, 30.14
44, 24.18, 26.22, 43.63, 30.76
45, 24.08, 25.99, 44.54, 31.28
46, 23.84, 25.82, 46.03, 31.84
47, 23.76, 26.39, 47.22, 32.56
48, 24.22, 26.24, 47.65, 32.95
49, 24.41, 26.47, 48.62, 34.21
50, 24.36, 26.68, 49.57, 34.26
51, 24.53, 26.6, 51.24, 34.58
52, 24.4, 26.78, 51.57, 35.42
53, 24.17, 27.08, 52.97, 35.86
54, 24.57, 26.97, 53.36, 37.16
55, 24.34, 27.08, 54.83, 36.7
56, 24.47, 27.28, 56.26, 38.38
57, 24.37, 27.61, 57.07, 37.61
58, 24.41, 27.77, 58.73, 38.69
59, 24.61, 27.65, 59.71, 39.46
60, 24.6, 27.84, 60.22, 40.54
61, 24.49, 28.05, 61.31, 40.45
62, 24.56, 28.51, 62.24, 41.14
63, 24.82, 28.43, 62.94, 42.33
64, 24.69, 28.54, 63.98, 41.87
65, 24.8, 28.95, 65.82, 42.25
66, 24.77, 29.31, 65.76, 43.54
67, 25.1, 29.31, 66.51, 43.45
68, 25.04, 29.63, 67.59, 44.84
69, 25.07, 29.9, 68.54, 44.79
70, 25.32, 30.55, 69.34, 45.63
71, 25.21, 30.47, 70.4, 46.74
72, 25.02, 30.85, 71.15, 46.82
73, 25.11, 31.25, 71.35, 47.07
74, 25.02, 31.47, 72.36, 47.56
75, 25.29, 31.77, 72.97, 47.99
76, 25.44, 31.93, 74.69, 49.51
77, 25.6, 32.37, 75.57, 49.56
78, 25.38, 32.94, 76.07, 50.9
79, 25.36, 32.99, 76.98, 50.53
80, 25.56, 33.4, 78.16, 50.63
81, 25.71, 33.7, 79.58, 51.4
82, 25.71, 34.09, 80.03, 53.15
83, 25.79, 34.45, 80.71, 52.74
84, 25.62, 35.02, 81.81, 52.89
85, 25.77, 35.3, 82.73, 53.42
86, 26.14, 35.93, 83.39, 53.29
87, 26.06, 36.64, 83.71, 54.25
88, 25.71, 36.81, 84.55, 55.44
89, 26.27, 37.25, 85.46, 55.81
90, 26.32, 37.57, 86.29, 56.61
91, 26.41, 38.32, 86.67, 57.35
92, 26.28, 38.62, 87.87, 56.38
93, 26.22, 38.93, 89.35, 57.35
94, 26.28, 39.29, 88.66, 58.16
95, 26.78, 39.69, 90.03, 58.7
96, 26.91, 40.51, 91.13, 59.25
97, 26.88, 41.27, 90.77, 58.59
98, 26.85, 42.7, 91.82, 60.6
99, 26.87, 43.13, 92.31, 60.42
100, 27.38, 43.8, 94.36, 60.81
101, 27.17, 44.31, 95.18, 61.08
102, 27.72, 44.87, 95.08, 62.54
103, 27.59, 45.32, 95.4, 62.87
104, 27.75, 45.77, 96.34, 63.36
105, 28.19, 46.29, 96.61, 63.91
106, 28.11, 46.73, 97.13, 64.14
107, 27.93, 46.68, 98.05, 64.27
108, 28.02, 47.65, 97.13, 65.93
109, 28.32, 47.94, 97.06, 66.21
110, 28.2, 48.39, 97.84, 66.75
111, 29.04, 48.91, 97.34, 67.4
112, 29.39, 49.34, 97.41, 67.9
113, 29.59, 50.54, 96.92, 69.47
114, 29.35, 50.77, 97.09, 70.53
115, 30.09, 51.51, 96.71, 71.48
116, 30.02, 52.73, 96.52, 72.04
117, 30.49, 53.39, 97.45, 78.28
118, 31.01, 54.23, 97.72, 81.2
119, 31.38, 54.82, 97.85, 81.54
120, 31.89, 56.31, 96.96, 83.6
121, 31.75, 57.03, 97.9, 83.49
122, 32.11, 58.96, 97.55, 83.22
123, 32.34, 61.06, 97.38, 84.38
124, 32.67, 63.85, 96.92, 85.83
125, 32.78, 70.21, 95.99, 85.59
126, 32.75, 73.46, 96.29, 84.65
127, 32.79, 75.31, 96.61, 85.56
128, 32.61, 77.41, 97.71, 85.72
129, 32.68, 81.38, 96.83, 85.08
130, 32.87, 85.27, 97.32, 84.88
131, 32.41, 87.17, 97.6, 85.28
132, 32.85, 88.68, 98.37, 85.57
133, 33.06, 89.19, 98.65, 85.87
134, 33.09, 90.18, 98.44, 86.2
135, 32.98, 90.09, 98.4, 84.83
136, 33.34, 89.87, 98.77, 83.58
137, 34.54, 90.07, 97.75, 83.48
138, 35.6, 89.93, 97.11, 83.47
139, 36.31, 90.26, 97.77, 83.97
140, 35.95, 90.61, 98.33, 83.87
141, 36.73, 90.8, 98.17, 83.25
142, 36.58, 90.47, 98.08, 83.04
143, 36.43, 90.79, 97.04, 83.67
144, 36.33, 91.11, 97.87, 84.1
145, 39.77, 90.47, 97.28, 84.05
146, 39.43, 90.09, 98.4, 84.27
147, 39.76, 88.51, 99.38, 83.73
148, 39.67, 85.27, 97.33, 84.57
149, 39.66, 83.32, 97.55, 84.24
150, 39.58, 81.93, 98.01, 84.8
151, 43.86, 82.99, 98.38, 85.24
152, 44.85, 82.74, 97.52, 85.47
153, 44.17, 83.09, 98.89, 85.71
154, 46.1, 82.96, 99.4, 86.15
155, 48.12, 83.19, 97.9, 86.28
156, 49.41, 82.89, 98.36, 86.18
157, 53.44, 83.22, 98.07, 86.87
158, 58.65, 82.89, 98.66, 86.7
159, 61.31, 82.87, 96.64, 87.29
160, 68.02, 81.57, 98.49, 87.2
161, 72.32, 80.74, 98.48, 87.68
162, 74.73, 81.11, 97.5, 88.08
163, 77.18, 82.09, 97.97, 88.22
164, 78.31, 82.05, 97.9, 88.29
165, 79.14, 82.66, 96.86, 88.52
166, 78.5, 83.17, 97.24, 88.96
167, 78.49, 83.38, 97.74, 89.08
168, 78.55, 83.45, 96.72, 88.96
169, 77.88, 83.75, 98.76, 88.52
170, 78.76, 83.93, 97.8, 88.94
171, 79.58, 84.46, 98.29, 88.86
172, 79.43, 84.57, 99.51, 89.46
173, 80.03, 84.53, 96.32, 89.04
174, 80.3, 85.01, 99.12, 90.69
175, 80.21, 84.93, 96.4, 90.79
176, 80.55, 84.87, 97.46, 91.13
177, 80.82, 84.82, 98.12, 90.85
178, 80.7, 85.23, 98.15, 90.46
179, 80.95, 85.66, 98.05, 90.89
180, 80.68, 85.77, 97.45, 92.35
181, 80.04, 85.75, 97.45, 92.57
182, 79.99, 86.25, 98.48, 91.61
183, 81.35, 86.24, 95.5, 91.76
184, 81.73, 86.45, 98.05, 93.13
185, 81.52, 86.57, 98.56, 92.02
186, 81.55, 86.7, 97.63, 92.31
187, 81.45, 86.64, 99.97, 92.2
188, 81.48, 86.84, 98.93, 92.6
189, 80.79, 86.95, 97.75, 92.27
190, 81.61, 87.15, 100.65, 93.22
191, 81.52, 87.14, 100.24, 94.07
192, 82.21, 87.3, 99.03, 93.1
193, 82.81, 87.25, 99.21, 93.45
194, 82.85, 87.29, 97.63, 93.18
195, 83.08, 87.75, 98.5, 93.73
196, 83.21, 87.41, 97.3, 93.16
197, 83.52, 87.89, 100.45, 93.92
198, 83.1, 88.14, 99.06, 94.14
199, 83.51, 88.06, 98.71, 94.14
200, 83.09, 88.06, 99.9, 94.04
201, 83.97, 88.18, 98.86, 93.76
202, 83.49, 88.63, 98.8, 94.51
203, 83.83, 88.36, 99.97, 94.63
204, 83.95, 88.44, 99.99, 94.54
205, 83.87, 88.61, 99.22, 93.33
206, 84.43, 88.58, 99.23, 93.04
207, 84.51, 89.05, 98, 94.28
208, 84.18, 89.15, 98.62, 93.68
209, 84.5, 89.09, 98.38, 94.55
210, 84.74, 89.52, 100.64, 93.23
211, 84.71, 89.52, 99.18, 93.86
212, 84.78, 89.53, 96.21, 94.47
213, 85.13, 90.2, 101.97, 93.52
214, 84.69, 89.75, 97.9, 94.85
215, 84.99, 89.72, 98.28, 94.04
216, 85.21, 90.28, 99.54, 94.23
217, 85.1, 89.65, 98.86, 94
218, 85.62, 90.62, 96.07, 93.64
219, 85.79, 90.27, 98.11, 94.46
220, 85.42, 89.64, 97.31, 94.51
221, 85.51, 90.13, 100.86, 94.89
222, 85.32, 89.89, 99.06, 94.44
223, 85.4, 90.5, 101.53, 93.82
224, 85.53, 90.88, 99, 94.66
225, 85.57, 90.72, 99.33, 93.4
226, 84, 90.1, 99.98, 94.68
227, 82.69, 91, 98.76, 94.77
228, 81.64, 90.54, 98.81, 94.64
229, 84.09, 90.86, 101.05, 93.84
230, 83.82, 91.25, 99.06, 94.13
231, 82.1, 90.65, 100.07, 93.91
232, 81.06, 91.16, 97.74, 95.66
233, 81.89, 90.97, 100.17, 93.95
234, 84.58, 91.26, 99.48, 93.57
235, 85.16, 91.43, 100.68, 94.24
236, 84.2, 91.58, 100.1, 94.66
237, 85.02, 91.33, 98.88, 94.86
238, 84.53, 91.59, 98.89, 93.55
239, 85.08, 91.83, 98.32, 93.38
240, 85.97, 91.93, 97.41, 95.16
241, 85.7, 92.03, 97.87, 94.44
242, 85.93, 91.79, 98.28, 94
243, 84.9, 92.09, 98.12, 94.66
244, 84.07, 92.14, 98.28, 94.99
245, 85.45, 92.29, 98.69, 94.88
246, 85.79, 92.41, 99.21, 94.82
247, 84.5, 92.1, 97.36, 94.58
248, 86.57, 91.92, 99.4, 94.75
249, 87.4, 92.38, 101.13, 94
250, 87.06, 92.46, 101.07, 94.24
251, 87.3, 92.52, 98.82, 94.78
252, 86.8, 92.72, 98.8, 94.17
253, 87.18, 92.2, 96.52, 94.41
254, 87.53, 92.54, 98.1, 93.75
255, 87.38, 92.6, 101.49, 94.73
256, 86.85, 92.44, 98.93, 94.09
257, 87.27, 92.6, 98.78, 93.69
258, 87.48, 92.83, 99.01, 94.53
259, 87.44, 92.62, 99.14, 93.86
260, 87.76, 92.65, 98.44, 94.25
261, 86.56, 93.08, 99.26, 94.81
262, 86.2, 92.96, 100.72, 94.73
263, 87.05, 92.88, 100.1, 94.47
264, 86.88, 92.84, 98.91, 94.8
265, 87.53, 92.83, 98.25, 94.88
266, 85.57, 93.02, 101.31, 95.48
267, 85.53, 93.17, 97.8, 93.74
268, 88.06, 92.97, 99.83, 94.31
269, 87.98, 92.78, 99.98, 94.53
270, 88.1, 93.42, 100.45, 94.38
271, 88.2, 93.5, 100.61, 93.91
272, 87.59, 92.94, 97.33, 94.97
273, 87.94, 92.85, 99.13, 94.51
274, 87.51, 92.83, 100.04, 94.4
275, 87.21, 93.18, 98.72, 94.26
276, 87.39, 93.18, 99.18, 93.91
277, 88.65, 93.06, 100.86, 95.1
278, 87.73, 93.27, 100.76, 94.21
279, 86.82, 93.54, 100.5, 94.13
280, 87.16, 92.99, 101.72, 94.31
281, 88.01, 93.08, 99.05, 94.35
282, 88.42, 92.99, 99.22, 93.78
283, 89.01, 93.43, 101.22, 94.1
284, 88.35, 93.28, 99.5, 94.46
285, 88.81, 93.27, 99.76, 94.63
286, 89.04, 93.47, 98.49, 94.17
287, 87.91, 93.44, 98.27, 94.4
288, 88.77, 93.4, 100.55, 94.82
289, 87.5, 93.02, 100.34, 94.61
290, 86.44, 92.99, 98.35, 94.27
291, 88.5, 93.3, 99.85, 94.38
292, 87.73, 93.44, 100.06, 93.78
293, 88.66, 93.28, 101.06, 94.8
294, 89.41, 93.48, 99.98, 94.99
295, 88.97, 93.31, 100.36, 94.03
296, 88.36, 93.45, 96.88, 93.96
297, 89.12, 93.43, 101.36, 93.99
298, 88.75, 93.6, 101.08, 94.58
299, 89.33, 93.45, 100.18, 93.43
300, 89.61, 93.73, 99.64, 94.69
301, 89.26, 93.38, 99.97, 94.35
302, 89.86, 93.34, 98.42, 94.08
303, 89.39, 93.49, 100.39, 94.44
304, 88.55, 93.38, 100.83, 93.97
305, 89.48, 93.55, 100.1, 94.68
306, 90.03, 93.36, 99.73, 95.06
307, 90.12, 93.28, 99.93, 94.65
308, 90.08, 93.38, 99.72, 93.63
309, 89.45, 93.41, 100.19, 94.16
310, 90.72, 93.37, 100.11, 93.98
311, 90.49, 93.45, 99.5, 94.48
312, 90.62, 93.54, 99.92, 93.71
313, 89.94, 93.43, 99.29, 94.6
314, 90.15, 93.33, 99.52, 94.13
315, 90.03, 93.11, 98.49, 94.69
316, 90.26, 93.37, 99.52, 93.85
317, 90.43, 93.26, 100.79, 95.37
318, 90.36, 93.29, 99.13, 94.52
319, 89.56, 93.46, 99.36, 94.68
320, 89.4, 93.41, 100.21, 94.14
321, 88.98, 93.52, 101.39, 95.14
322, 90.53, 93.62, 99.52, 94.85
323, 90.47, 93.89, 98.65, 94.03
324, 90.18, 93.49, 99.57, 93.98
325, 90.51, 93.22, 100.12, 93.89
326, 90.58, 93.5, 98.78, 94.52
327, 90.82, 93.66, 98.76, 94.6
328, 91.1, 93.64, 102.43, 94.94
329, 90.93, 93.35, 102.06, 93.38
330, 90.83, 93.05, 99.01, 94.97
331, 91.11, 93.38, 101.74, 94.63
332, 91.17, 93.46, 100.84, 93.81
333, 90.81, 93.33, 101.19, 93.52
334, 90.44, 93.67, 99.21, 93.88
335, 90.52, 93.42, 99.48, 94.34
336, 90.93, 93.54, 101.82, 93.74
337, 91.06, 93.49, 101.29, 94.6
338, 91.21, 93.72, 101.68, 94.64
339, 90.86, 93.49, 100.2, 94.78
340, 91.05, 93.49, 101.94, 93.64
341, 91.07, 93.43, 100.91, 94.83
342, 91.37, 93.52, 102.25, 94.28
343, 90.94, 93.37, 100.14, 93.83
344, 91.04, 93.35, 101.29, 94.03
345, 91.31, 93.7, 100.62, 93.54
346, 91.06, 93.57, 101.13, 94.96
347, 91.62, 94, 102.38, 93.55
348, 91.45, 93.33, 101.86, 94.91
349, 91.37, 93.67, 100.64, 93.43
350, 91.35, 93.24, 102.56, 94.62
351, 91.41, 93.51, 100.98, 94.38
