0, 30.48, 31.2, 33.89, 29.58
1, 30.81, 31.16, 33.93, 29.03
2, 30.6, 31.19, 33.64, 29.46
3, 30.78, 30.83, 34.01, 30.02
4, 30.59, 31.25, 33.36, 30.21
5, 30.35, 30.92, 33.76, 29.45
6, 30.63, 30.98, 33.94, 28.69
7, 30.71, 31.18, 33.69, 29.35
8, 30.65, 31.06, 33.42, 29.58
9, 30.93, 31.1, 34.06, 28.97
10, 30.79, 30.79, 33.42, 29.49
11, 30.61, 30.79, 33.38, 29.37
12, 30.64, 31.06, 34.11, 29.49
13, 30.66, 30.98, 33.29, 29.51
14, 30.74, 30.84, 33.48, 29.75
15, 30.73, 30.9, 34.39, 29.16
16, 30.52, 31.1, 33.84, 29.56
17, 30.63, 30.98, 33.46, 28.49
18, 30.72, 31.44, 33.31, 29.97
19, 30.89, 31.14, 33.75, 29.75
20, 30.78, 31.19, 33.73, 29.98
21, 30.62, 31.33, 33.5, 29.93
22, 30.97, 31.13, 33.98, 29.58
23, 30.83, 31.21, 34.54, 29.78
24, 31.18, 31.43, 34.71, 29.23
25, 31.18, 30.95, 34.72, 30.21
26, 30.67, 31.28, 34.67, 30.16
27, 30.91, 31.55, 34.96, 30.22
28, 30.89, 31.26, 34.96, 29.32
29, 31.02, 31.3, 35.21, 29.37
30, 31.19, 31.54, 35.61, 29.46
31, 31.26, 31.65, 35.56, 30.08
32, 31.29, 31.78, 35.54, 30.33
33, 31.21, 31.6, 36.32, 29.99
34, 31.42, 31.9, 35.83, 30.55
35, 31.46, 31.89, 36.12, 29.72
36, 31.63, 31.99, 36.32, 30.47
37, 31.62, 31.74, 36.61, 30.95
38, 31.62, 32.06, 36.85, 30.87
39, 31.59, 32.06, 37.63, 30.6
40, 31.91, 32.27, 36.61, 30.92
41, 31.63, 32.31, 36.95, 30.81
42, 31.74, 32.35, 37.6, 31.54
43, 31.89, 32.55, 38.34, 30.87
44, 32.01, 32.86, 37.88, 30.91
45, 32, 32.67, 37.63, 32.7
46, 31.96, 32.81, 38.37, 31.62
47, 32.07, 32.91, 38.98, 32.21
48, 32.22, 32.91, 38.94, 32.53
49, 32.02, 33.27, 38.81, 31.7
50, 32.5, 33.1, 39.1, 32.82
51, 32.45, 33.08, 38.81, 31.63
52, 32.43, 33.21, 39.24, 32.7
53, 32.37, 33.47, 39.46, 32.88
54, 32.7, 33.51, 39.98, 32.24
55, 32.61, 33.45, 40.07, 33.75
56, 33.01, 33.72, 39.94, 33.52
57, 32.93, 33.77, 40.18, 33.28
58, 33.14, 33.61, 40.45, 33.27
59, 33.1, 34.07, 40.61, 33.08
60, 33.16, 34.05, 40.91, 33.81
61, 33.32, 34.11, 41.19, 33.9
62, 33.37, 34.14, 41.41, 34.93
63, 33.41, 34.62, 41.06, 34.28
64, 33.42, 34.52, 41.39, 34.58
65, 33.67, 34.53, 41.12, 33.61
66, 33.76, 35.07, 41.46, 35.12
67, 33.86, 34.86, 41.75, 34.64
68, 33.96, 35.06, 42.13, 35.58
69, 33.66, 35.08, 41.99, 35.41
70, 34, 35.15, 42.32, 35.33
71, 34.12, 35.27, 42.27, 36.23
72, 34.49, 35.31, 42.92, 35.83
73, 34.4, 35.47, 42.62, 35.52
74, 34.59, 35.53, 42.76, 35.51
75, 34.54, 35.48, 42.63, 35.49
76, 34.58, 35.95, 43.55, 35.92
77, 34.81, 35.8, 43.32, 37.52
78, 34.69, 36.05, 43.67, 35.94
79, 34.89, 36.41, 43.99, 36.38
80, 34.82, 36.11, 44.31, 36.82
81, 35.19, 36.31, 44, 36.97
82, 35.24, 36.12, 44.16, 37.37
83, 35.45, 36.51, 44.51, 38
84, 35.47, 36.67, 44.48, 38.56
85, 35.44, 36.54, 44.68, 37.3
86, 35.66, 36.78, 45.08, 37.72
