256,91.03,92.88,100.68,94.06,,,,,,
257,91.16,92.99,97.59,93.76,,,,,,
258,91.51,92.86,98.67,93.73,,,,,,
259,91.58,93.13,97.57,94.14,,,,,,
260,91.44,93.01,100.93,93.23,,,,,,
261,91.34,93.04,98.03,94.41,,,,,,
262,91.69,93.12,97.41,93.25,,,,,,
263,91.74,92.64,97.79,94.65,,,,,,
264,91.42,93.34,98.28,93.31,,,,,,
265,91.84,92.7,95.71,95.27,,,,,,
266,91.49,93.13,99.27,93.55,,,,,,
267,92.03,92.83,99.01,94.15,,,,,,
268,91.59,93.09,101.44,93.03,,,,,,
269,91.96,93.09,99.31,93.28,,,,,,
270,91.96,92.93,99.38,93.83,,,,,,
271,92.18,92.8,98.24,93.54,,,,,,
272,92.09,92.71,98.08,94.22,,,,,,
273,91.87,93.04,100.78,93.85,,,,,,
274,91.96,92.99,101.24,93.47,,,,,,
275,92.22,92.89,96.95,94.56,,,,,,
276,91.59,93.02,99.22,93.97,,,,,,
277,92.08,93.08,100.45,92.41,,,,,,
278,92.43,92.78,97.49,93.27,,,,,,
279,91.85,92.97,98.05,93.47,,,,,,
280,91.98,92.85,99.56,93.89,,,,,,
281,92.45,92.43,99.46,94.08,,,,,,
282,91.96,93.02,99.39,95.23,,,,,,
283,92.17,92.81,99.38,93.68,,,,,,
284,91.75,92.41,96.78,93.21,,,,,,
285,91.77,92.44,98.82,93.83,,,,,,
286,92.14,92.65,100.36,93.35,,,,,,
287,91.94,93.06,97.25,93.19,,,,,,
288,92.09,92.72,99,93.97,,,,,,
289,92.18,92.99,99.83,93.65,,,,,,
290,91.97,92.57,99.18,94.05,,,,,,
291,92.25,92.69,99.41,94.06,,,,,,
292,92.41,92.64,98.76,94.1,,,,,,
