397,92.59,92.65,97.7,94.21,,,,,,
398,92.54,92.66,97.44,94.23,,,,,,
399,92.73,92.73,98.1,94.34,,,,,,
400,92.25,92.72,98.79,94.86,,,,,,
401,92.47,92.48,98.03,94.33,,,,,,
402,92.48,92.62,97.61,94.08,,,,,,
403,92.91,92.81,97.64,94.02,,,,,,
404,92.51,92.81,98.23,94.53,,,,,,
405,92.5,92.55,98.08,93.83,,,,,,
406,92.3,92.94,97.06,94.78,,,,,,
407,92.47,92.74,97.93,94.27,,,,,,
408,92.5,92.87,97.94,94.31,,,,,,
409,92.25,92.65,97.93,94.72,,,,,,
410,92.37,92.91,98.33,94.43,,,,,,
411,92.54,92.76,97.57,95.1,,,,,,
412,92.29,92.6,97.98,94.68,,,,,,
413,92.23,92.86,97.93,94.13,,,,,,
414,92.49,92.54,98.58,94.16,,,,,,
415,92.5,92.69,97.92,94.26,,,,,,
416,92.36,92.67,97.91,94.81,,,,,,
417,92.28,92.83,97.83,95.56,,,,,,
418,92.31,92.7,97.96,93.78,,,,,,
419,92.03,93,97.98,94.24,,,,,,
420,92.34,93.07,97.86,93.82,,,,,,
421,92.37,92.89,98,94.25,,,,,,
422,92.6,92.73,97.47,94.42,,,,,,
423,92.92,92.67,98.06,94.16,,,,,,
424,92.53,92.58,98.08,93.79,,,,,,
425,92.46,92.67,97.24,94.55,,,,,,
426,92.31,92.86,97.26,94.65,,,,,,
427,92.3,92.52,97.79,94.36,,,,,,
428,92.15,92.82,98.15,93.82,,,,,,
429,92.41,92.87,97.37,93.65,,,,,,
430,92.42,92.98,98.78,95.03,,,,,,
431,92.15,93,97.82,93.88,,,,,,
432,92.44,92.83,98,93.68,,,,,,
433,92.54,92.86,97.65,93.62,,,,,,
434,92.81,92.73,98.21,94.21,,,,,,
435,92.32,93.14,98.08,94.79,,,,,,
436,92.44,92.99,97.92,94.18,,,,,,
437,92.38,92.57,97.85,94.32,,,,,,
438,92.5,92.59,97.88,94.34,,,,,,
439,92.37,92.75,98.64,95.07,,,,,,
440,92.43,92.97,97.79,93.39,,,,,,
441,92.67,92.75,98.25,95.02,,,,,,
442,92.28,92.61,98.08,93.73,,,,,,
443,92.81,92.75,98.6,94.46,,,,,,
444,92.37,92.77,97.75,94.34,,,,,,
445,92.69,92.59,99.04,94.47,,,,,,
446,92.34,92.79,97.98,94.36,,,,,,
447,92.51,93.14,97.81,94.96,,,,,,
448,92.27,92.7,98.82,94.41,,,,,,
449,92.78,92.55,98.15,93.14,,,,,,
450,92.2,92.42,97.86,94.04,,,,,,
451,92.71,92.73,97.69,93.71,,,,,,
452,92.69,92.94,98.73,94.56,,,,,,
453,92.22,92.35,98.05,94.29,,,,,,
454,92.76,92.78,97.8,93.6,,,,,,
455,92.44,92.81,98.15,93.39,,,,,,
456,92.32,92.76,97.71,93.91,,,,,,
457,92.34,92.84,98.16,93.94,,,,,,
